id_municipio,uf,municipio,easting,northing
1989,MG,Rio Paranaíba,369051.461,7878108.791
1990,MG,Rio Pardo de Minas,763712.155,8272012.397
1991,MG,Rio Piracicaba,690186.655,7795418.183
1992,MG,Rio Pomba,689906.984,7646742.028
1993,MG,Rio Preto,620771.059,7557179.861
1994,MG,Rio Vermelho,711220.021,7976334.724
1985,MG,Rio do Prado,972768.959,8158840.242
1995,MG,Ritápolis,570614.647,7674651.507
1996,MG,Rochedo de Minas,705292.857,7606993.268
1997,MG,Rodeiro,722286.347,7653830.978
1998,MG,Romaria,228381.767,7910050.133
1999,MG,Rosário da Limeira,758751.697,7677916.9
2000,MG,Rubelita,792541.731,8184259.146
2001,MG,Rubim,976714.487,8184068.034
2002,MG,Sabará,622870.41,7800922.115
2003,MG,Sabinópolis,703012.596,7935111.216
2004,MG,Sacramento,243348.096,7801904.842
2005,MG,Salinas,789099.526,8209776.492
2006,MG,Salto da Divisa,1042059.795,8223751.051
2007,MG,Santa Bárbara,666365.223,7792117.386
2008,MG,Santa Bárbara do Leste,798711.805,7788709.34
2009,MG,Santa Bárbara do Monte Verde,633952.205,7571124.206
2010,MG,Santa Bárbara do Tugúrio,649348.065,7650265.694
2011,MG,Santa Cruz de Minas,580973.051,7663913.883
2012,MG,Santa Cruz de Salinas,848595.379,8217616.008
2013,MG,Santa Cruz do Escalvado,728063.332,7760762.139
2014,MG,Santa Efigênia de Minas,769917.315,7916758.273
2015,MG,Santa Fé de Minas,456263.855,8155141.588
2016,MG,Santa Helena de Minas,961047.314,8118595.438
2017,MG,Santa Juliana,233911.393,7862840.358
2018,MG,Santa Luzia,620523.283,7815240.52
2019,MG,Santa Margarida,786844.79,7743643.081
2020,MG,Santa Maria de Itabira,698791.261,7849049.603
2021,MG,Santa Maria do Salto,1018665.97,8197492.354
2022,MG,Santa Maria do Suaçuí,773552.684,7986911.672
2033,MG,Santa Rita de Caldas,361857.999,7563336.594
2034,MG,Santa Rita de Ibitipoca,612204.918,7614838.563
2035,MG,Santa Rita de Jacutinga,593042.393,7550583.125
2036,MG,Santa Rita de Minas,799890.836,7799685.836
2037,MG,Santa Rita do Itueto,880162.825,7855616.549
2038,MG,Santa Rita do Sapucaí,427518.597,7539759.829
2039,MG,Santa Rosa da Serra,399160.128,7841505.284
2040,MG,Santa Vitória,-40040.847,7908912.956
2023,MG,Santana da Vargem,448065.763,7650665.685
2024,MG,Santana de Cataguases,753944.542,7643866.512
2025,MG,Santana de Pirapama,600949.81,7899313.321
2026,MG,Santana do Deserto,690188.176,7571430.722
2027,MG,Santana do Garambéu,592638.751,7611363.313
2028,MG,Santana do Jacaré,486635.704,7688835.205
2029,MG,Santana do Manhuaçu,821272.721,7774146.475
2030,MG,Santana do Paraíso,757925.05,7856833.439
2031,MG,Santana do Riacho,634389.285,7880286.589
2032,MG,Santana dos Montes,635839.578,7700898.482
2041,MG,Santo Antônio do Amparo,508566.149,7684153.616
2042,MG,Santo Antônio do Aventureiro,726320.678,7592070.997
2043,MG,Santo Antônio do Grama,750109.955,7751459.935
2044,MG,Santo Antônio do Itambé,679454.182,7957972.933
2045,MG,Santo Antônio do Jacinto,1014635.671,8165914.571
2046,MG,Santo Antônio do Monte,469186.807,7779084.999
2047,MG,Santo Antônio do Retiro,755835.881,8302740.642
2048,MG,Santo Antônio do Rio Abaixo,682852.206,7871993.4
2049,MG,Santo Hipólito,582133.714,7976805.817
2050,MG,Santos Dumont,650251.442,7625871.923
2111,MG,Sapucaí-Mirim,424227.885,7484973.538
2112,MG,Sardoá,777986.951,7921144.258
2113,MG,Sarzedo,589461.135,7784232.297
2114,MG,Sem-Peixe,724972.809,7775906.869
2115,MG,Senador Amaral,379078.256,7501732.619
2116,MG,Senador Cortes,712721.776,7588050.299
2117,MG,Senador Firmino,698597.959,7685993.4
2118,MG,Senador José Bento,378412.986,7548622.789
2119,MG,Senador Modestino Gonçalves,688816.72,8014825.882
2120,MG,Senhora de Oliveira,672831.095,7699404.768
2121,MG,Senhora do Porto,702254.427,7910147.27
2122,MG,Senhora dos Remédios,647429.63,7673314.666
2123,MG,Sericita,762580.459,7733952.919
2124,MG,Seritinga,549786.651,7576683.889
2125,MG,Serra Azul de Minas,693626.495,7968992.087
2126,MG,Serra da Saudade,416551.527,7849776.986
2128,MG,Serra do Salitre,321585.833,7886320.94
2127,MG,Serra dos Aimorés,1004424.65,8026956.406
2129,MG,Serrania,392130.121,7617268.286
2131,MG,Serranos,550362.16,7579741.174
2130,MG,Serranópolis de Minas,727804.555,8250091.316
2132,MG,Serro,671518.35,7942753.77
2133,MG,Sete Lagoas,579639.164,7848440.44
2134,MG,Setubinha,801562.97,8051783.378
2135,MG,Silveirânia,685559.002,7658935.811
2136,MG,Silvianópolis,413461.974,7563901.627
2138,MG,Simonésia,812712.117,7770868.078
2137,MG,Simão Pereira,674630.176,7570197.997
2139,MG,Sobrália,804917.678,7870685.354
2140,MG,Soledade de Minas,495210.662,7561036.748
2051,MG,São Bento Abade,492760.795,7613223.704
2052,MG,São Brás do Suaçuí,609248.064,7719093.89
2053,MG,São Domingos das Dores,813742.236,7838388.469
2054,MG,São Domingos do Prata,712451.737,7801866.611
2056,MG,São Francisco,515059.069,8236429.971
2057,MG,São Francisco de Paula,501690.801,7710652.342
2058,MG,São Francisco de Sales,-132.955,7796798.376
2059,MG,São Francisco do Glória,784481.138,7698429.617
2055,MG,São Félix de Minas,870615.966,7940259.631
2060,MG,São Geraldo,725016.648,7684609.324
2061,MG,São Geraldo da Piedade,785933.328,7914564.6
2062,MG,São Geraldo do Baixio,883208.435,7905222.136
2063,MG,São Gonçalo do Abaeté,412669.669,7972943.166
2064,MG,São Gonçalo do Pará,514718.577,7790485.251
2065,MG,São Gonçalo do Rio Abaixo,671135.488,7807377.246
2066,MG,São Gonçalo do Rio Preto,670942.924,8008787.903
2067,MG,São Gonçalo do Sapucaí,439121.2,7578874.932
2068,MG,São Gotardo,390058.528,7864680.005
2082,MG,São Joaquim de Bicas,575822.681,7783045.739
2083,MG,São José da Barra,363280.937,7708528.567
2084,MG,São José da Lapa,609143.531,7821702.047
2085,MG,São José da Safira,801986.531,7971569.861
2086,MG,São José da Varginha,546536.465,7821592.714
2087,MG,São José do Alegre,445846.379,7531185.904
2088,MG,São José do Divino,881250.332,7952975.031
2089,MG,São José do Goiabal,740389.394,7795571.018
2090,MG,São José do Jacuri,746011.24,7977153.453
2091,MG,São José do Mantimento,840242.843,7784576.468
2069,MG,São João Batista do Glória,342887.319,7717518.754
2080,MG,São João Evangelista,735856.19,7947720.528
2081,MG,São João Nepomuceno,706422.079,7616975.352
2070,MG,São João da Lagoa,569168.43,8137418.949
2071,MG,São João da Mata,403981.365,7574851.677
2072,MG,São João da Ponte,606006.024,8238878.284
2073,MG,São João das Missões,597650.323,8354100.476
2074,MG,São João del Rei,577605.252,7663165.675
2075,MG,São João do Manhuaçu,797128.076,7742419.88
2076,MG,São João do Manteninha,904766.466,7925467.561
2077,MG,São João do Oriente,798658.859,7859268.983
2078,MG,São João do Pacuí,551926.018,8171565.677
2079,MG,São João do Paraíso,819876.48,8304436.31
2092,MG,São Lourenço,494781.614,7554267.426
2093,MG,São Miguel do Anta,737736.931,7708640.942
2094,MG,São Pedro da União,332565.722,7662507.465
2096,MG,São Pedro do Suaçuí,753805.207,7968205.813
2095,MG,São Pedro dos Ferros,758666.287,7767421.663
2097,MG,São Romão,492002.071,8190785.762
2098,MG,São Roque de Minas,357547.142,7760375.529
2099,MG,São Sebastião da Bela Vista,422190.666,7549455.022
2100,MG,São Sebastião da Vargem Alegre,745757.041,7667875.892
2101,MG,São Sebastião do Anta,816466.832,7840356.089
2102,MG,São Sebastião do Maranhão,757621.139,7998461.485
2103,MG,São Sebastião do Oeste,499338.801,7757993.415
2104,MG,São Sebastião do Paraíso,293691.059,7685792.2
2105,MG,São Sebastião do Rio Preto,691694.071,7865421.971
2106,MG,São Sebastião do Rio Verde,502461.536,7543010.551
2107,MG,São Thomé das Letras,501568.853,7597522.113
2108,MG,São Tiago,550973.855,7688014.933
2109,MG,São Tomás de Aquino,281789.292,7700887.201
2110,MG,São Vicente de Minas,557606.517,7599807.944
2141,MG,Tabuleiro,682691.446,7636626.35
2142,MG,Taiobeiras,797178.106,8250051.495
2143,MG,Taparuba,855514.263,7811285.583
2144,MG,Tapira,308823.899,7796707.368
2145,MG,Tapiraí,393009.875,7799969.546
2146,MG,Taquaraçu de Minas,637096.177,7825041.925
2147,MG,Tarumirim,814304.397,7865095.846
2148,MG,Teixeiras,723328.046,7714439.645
2149,MG,Teófilo Otoni,870075.106,8021893.992
2150,MG,Timóteo,746821.191,7833175.501
2151,MG,Tiradentes,585740.504,7665430.114
2152,MG,Tiros,398679.878,7898482.651
2153,MG,Tocantins,706323.261,7656924.604
2154,MG,Tocos do Moji,387050.822,7525829.197
2155,MG,Toledo,359040.894,7484372.686
2156,MG,Tombos,809712.069,7685091.206
2157,MG,Três Corações,474023.848,7601232.575
2158,MG,Três Marias,473851.658,7987138.865
2159,MG,Três Pontas,447035.456,7636878.49
2160,MG,Tumiritinga,852497.589,7897541.206
2161,MG,Tupaciguara,109560.284,7940893.71
2162,MG,Turmalina,741475.221,8087734.405
2163,MG,Turvolândia,418800.089,7580984.705
2166,MG,Ubaporanga,803527.547,7826325.675
2165,MG,Ubaí,523690.981,8199138.521
2167,MG,Uberaba,192069.704,7813823.395
2168,MG,Uberlândia,154987.744,7905473.856
2164,MG,Ubá,714378.244,7663130.581
2169,MG,Umburatiba,970445.554,8086864.267
2170,MG,Unaí,296821.197,8190379.739
2171,MG,União de Minas,-60657.883,7831794.184
2172,MG,Uruana de Minas,366902.875,8223653.472
2174,MG,Urucuia,421386.925,8217162.702
2173,MG,Urucânia,736238.884,7747932.707
2175,MG,Vargem Alegre,783757.083,7830670.656
2176,MG,Vargem Bonita,357107.225,7751045.701
2177,MG,Vargem Grande do Rio Pardo,788904.329,8295768.347
2178,MG,Varginha,454812.616,7616299.441
2179,MG,Varjão de Minas,391049.761,7968115.351
2181,MG,Varzelândia,604171.537,8264102.919
2182,MG,Vazante,297876.549,8010685.182
2183,MG,Verdelândia,648805.138,8276537.347
2184,MG,Veredinha,741089.233,8075055.439
2186,MG,Vermelho Novo,785708.116,7781689.086
2185,MG,Veríssimo,152687.689,7822126.53
2187,MG,Vespasiano,612790.736,7822651.062
2189,MG,Vieiras,787174.997,7690106.689
2190,MG,Virgem da Lapa,783185.079,8139894.653
2192,MG,Virginópolis,742235.036,7918029.271
2193,MG,Virgolândia,784432.136,7955269.694
2191,MG,Virgínia,490065.952,7531038.584
2194,MG,Visconde do Rio Branco,724909.469,7674920.663
2188,MG,Viçosa,721330.459,7703409.847
2195,MG,Volta Grande,754651.424,7590922.814
2180,MG,Várzea da Palma,529437.344,8054661.123
2196,MG,Wenceslau Braz,462710.748,7507705.638
1349,MG,Água Boa,777383.67,8008809.535
1350,MG,Água Comprida,174999.89,7779123.833
1352,MG,Águas Formosas,932452.101,8107064.276
1353,MG,Águas Vermelhas,879745.969,8256297.401
2198,MS,Alcinópolis,-422614.145,7951641.023
2199,MS,Amambaí,-550973.249,7407701.26
2200,MS,Anastácio,-632444.186,7697451.193
2201,MS,Anaurilândia,-297464.873,7526308.256
2202,MS,Angélica,-406907.481,7523959.78
2203,MS,Antônio João,-633873.746,7504564.831
2204,MS,Aparecida do Taboado,-138261.908,7767168.066
2205,MS,Aquidauana,-630071.003,7699383.005
2206,MS,Aral Moreira,-594627.182,7423390.36
2207,MS,Bandeirantes,-482769.276,7769015.324
2208,MS,Bataguassu,-269200.411,7580113.013
2209,MS,Batayporã,-354039.283,7511085.608
2210,MS,Bela Vista,-694667.787,7509644.791
2211,MS,Bodoquena,-727492.682,7684646.433
2212,MS,Bonito,-698446.887,7620203.084
2213,MS,Brasilândia,-231415.19,7633355.389
2214,MS,Caarapó,-512648.231,7463060.034
2215,MS,Camapuã,-451790.202,7814747.273
2216,MS,Campo Grande,-508019.831,7709086.621
2217,MS,Caracol,-748043.332,7516355.161
2218,MS,Cassilândia,-209259.789,7872441.034
2219,MS,Chapadão do Sul,-305580.699,7905286.058
2220,MS,Corguinho,-533132.459,7777704.727
2221,MS,Coronel Sapucaia,-580937.663,7386783.875
2222,MS,Corumbá,-840102.279,7849569.654
2223,MS,Costa Rica,-360174.129,7930217.256
2224,MS,Coxim,-533322.287,7926256.293
2225,MS,Deodápolis,-447401.376,7507690.01
2226,MS,Dois Irmãos do Buriti,-576180.323,7678335.519
2227,MS,Douradina,-495643.833,7531134.324
2228,MS,Dourados,-514779.506,7509392.415
2229,MS,Eldorado,-448629.076,7338190.046
5659,MS,Figueirão,-413974.525,7912069.634
2230,MS,Fátima do Sul,-482543.235,7493977.688
2231,MS,Glória de Dourados,-453246.565,7491926.821
2232,MS,Guia Lopes da Laguna,-656609.541,7585739.037
2233,MS,Iguatemi,-478272.029,7348923.822
2234,MS,Inocência,-227331.279,7803754.772
2235,MS,Itaporã,-513877.589,7525522.464
2236,MS,Itaquiraí,-440917.016,7373349.816
2237,MS,Ivinhema,-410864.538,7506711.989
2238,MS,Japorã,-460414.254,7325794.079
2239,MS,Jaraguari,-485783.615,7745163.316
2240,MS,Jardim,-660341.751,7583030.913
2241,MS,Jateí,-460510.338,7483958.46
2242,MS,Juti,-488719.169,7439612.289
2243,MS,Ladário,-834323.408,7849858.981
2244,MS,Laguna Carapã,-547557.048,7471033.822
2245,MS,Maracaju,-556433.957,7575503.296
2246,MS,Miranda,-694071.014,7721080.095
2247,MS,Mundo Novo,-447246.927,7321598.871
2248,MS,Naviraí,-445177.941,7419738.661
2249,MS,Nioaque,-629451.047,7623329.284
2250,MS,Nova Alvorada do Sul,-475267.236,7596908.21
2251,MS,Nova Andradina,-361989.262,7516963.317
2252,MS,Novo Horizonte do Sul,-412771.829,7465735.589
2253,MS,Paranaíba,-149901.465,7812667.847
2254,MS,Paranhos,-565614.576,7318260.031
2255,MS,Pedro Gomes,-514307.613,7972354.696
2256,MS,Ponta Porã,-606996.26,7468548.379
2257,MS,Porto Murtinho,-840914.173,7544194.257
2258,MS,Ribas do Rio Pardo,-416335.581,7714726.357
2259,MS,Rio Brilhante,-489698.028,7558140.656
2260,MS,Rio Negro,-552349.857,7818956.263
2261,MS,Rio Verde de Mato Grosso,-540547.08,7878284.37
2262,MS,Rochedo,-538260.646,7762551.344
2263,MS,Santa Rita do Pardo,-314342.837,7624161.899
2265,MS,Selvíria,-171002.006,7735148.784
2266,MS,Sete Quedas,-524929.846,7312302.048
2267,MS,Sidrolândia,-540506.689,7653009.847
2268,MS,Sonora,-539314.215,8030517.768
2264,MS,São Gabriel do Oeste,-506508.461,7828113.28
2269,MS,Tacuru,-524955.398,7349916.331
2270,MS,Taquarussu,-361269.122,7488828.689
2271,MS,Terenos,-532905.789,7708799.758
2272,MS,Três Lagoas,-198591.652,7687120.724
2273,MS,Vicentina,-474885.262,7490999.444
2197,MS,Água Clara,-323817.793,7719372.85
2274,MT,Acorizal,-727523.219,8288003.591
2276,MT,Alta Floresta,-722794.115,8888856.857
2277,MT,Alto Araguaia,-375776.93,8066775.879
2278,MT,Alto Boa Vista,-197590.807,8701690.184
2279,MT,Alto Garças,-410733.857,8106534.749
2280,MT,Alto Paraguai,-744013.14,8363923.253
2281,MT,Alto Taquari,-379831.329,8009725.789
2282,MT,Apiacás,-877655.496,8920346.107
2283,MT,Araguaiana,-233664.127,8249122.428
2284,MT,Araguainha,-357928.655,8118742.425
2285,MT,Araputanga,-942558.034,8244959.734
2286,MT,Arenápolis,-784580.807,8369346.089
2287,MT,Aripuanã,-1099650.869,8839323.642
2289,MT,Barra do Bugres,-818523.698,8297046.855
2290,MT,Barra do Garças,-279430.763,8230720.537
2288,MT,Barão de Melgaço,-677779.681,8176474.501
5669,MT,Bom Jesus do Araguaia,-208876.352,8646076.587
2291,MT,Brasnorte,-923796.53,8622764.527
2293,MT,Campinápolis,-352808.475,8380393.399
2294,MT,Campo Novo do Parecis,-904736.624,8452231.029
2296,MT,Campo Verde,-594692.102,8255178.174
2295,MT,Campos de Júlio,-1059034.601,8435946.532
2297,MT,Canabrava do Norte,-246645.962,8769324.696
2298,MT,Canarana,-288543.068,8490104.902
2299,MT,Carlinda,-695150.736,8880500.7
2300,MT,Castanheira,-999147.852,8735353.056
2301,MT,Chapada dos Guimarães,-659039.139,8261073.667
2302,MT,Cláudia,-582804.808,8709135.54
2303,MT,Cocalinho,-147897.729,8400649.685
2305,MT,Colniza,-1077012.065,8921472.19
2304,MT,Colíder,-649500.007,8784795.106
2306,MT,Comodoro,-1115011.583,8439684.515
2307,MT,Confresa,-220047.761,8815767.038
5661,MT,Conquista D`Oeste,-1082334.298,8341644.571
2308,MT,Cotriguaçu,-984236.256,8880279.081
2309,MT,Cuiabá,-696105.234,8243763.697
5663,MT,Curvelândia,-894454.651,8231574.402
2292,MT,Cáceres,-865851.515,8180252.27
2310,MT,Denise,-806421.537,8335930.587
2311,MT,Diamantino,-740139.183,8376538.518
2312,MT,Dom Aquino,-567178.481,8226733.123
2313,MT,Feliz Natal,-583583.134,8610600.377
2314,MT,Figueirópolis d`Oeste,-986304.92,8244447.46
2315,MT,Gaúcha do Norte,-378066.162,8521593.828
2316,MT,General Carneiro,-333351.53,8247860.886
2317,MT,Glória d`Oeste,-936378.889,8210849.707
2318,MT,Guarantã do Norte,-591613.988,8882310.737
2319,MT,Guiratinga,-438446.847,8172495.159
2320,MT,Indiavaí,-968469.711,8240116.718
5664,MT,Ipiranga do Norte,-719313.576,8621508.255
5657,MT,Itanhangá,-779286.377,8627314.094
2321,MT,Itaúba,-628071.695,8757662.994
2322,MT,Itiquira,-475451.848,8073521.432
2323,MT,Jaciara,-571932.364,8210233.323
2324,MT,Jangada,-741316.775,8282642.429
2325,MT,Jauru,-1001767.196,8255941.172
2326,MT,Juara,-877216.414,8725083.093
2328,MT,Juruena,-975300.465,8828220.71
2329,MT,Juscimeira,-561870.764,8198530.658
2327,MT,Juína,-1013533.28,8706477.362
2330,MT,Lambari d`Oeste,-906301.233,8263900.784
2331,MT,Lucas do Rio Verde,-688686.663,8530574.898
2332,MT,Luciára,-119622.577,8753503.442
2333,MT,Marcelândia,-535221.801,8762458.978
2334,MT,Matupá,-594698.218,8857533.062
2335,MT,Mirassol d`Oeste,-913514.159,8223642.135
2336,MT,Nobres,-726476.576,8341632.152
2337,MT,Nortelândia,-779136.082,8368854.9
2338,MT,Nossa Senhora do Livramento,-721856.581,8223091.807
2339,MT,Nova Bandeirantes,-922097.973,8888163.323
2340,MT,Nova Brasilândia,-576629.75,8321605.446
2341,MT,Nova Canaã do Norte,-705205.502,8811590.59
2342,MT,Nova Guarita,-645298.579,8841320.334
2343,MT,Nova Lacerda,-1088593.154,8348591.554
2344,MT,Nova Marilândia,-798943.972,8378812.165
2345,MT,Nova Maringá,-819951.771,8529650.021
2346,MT,Nova Monte Verde,-883256.906,8868015.938
2347,MT,Nova Mutum,-703453.388,8442184.838
5668,MT,Nova Nazaré,-236060.697,8447389.801
2348,MT,Nova Olímpia,-831359.901,8328160.226
5665,MT,Nova Santa Helena,-618916.207,8780032.925
2349,MT,Nova Ubiratã,-617611.467,8542048.462
2350,MT,Nova Xavantina,-293289.279,8364447.503
2351,MT,Novo Horizonte do Norte,-856909.251,8709546.919
2352,MT,Novo Mundo,-623982.012,8881994.055
5671,MT,Novo Santo Antônio,-150113.515,8634424.993
2353,MT,Novo São Joaquim,-364988.322,8336491.336
2355,MT,Paranatinga,-479345.785,8385714.211
2354,MT,Paranaíta,-767374.208,8910846.319
2356,MT,Pedra Preta,-514128.714,8137841.735
2357,MT,Peixoto de Azevedo,-598178.106,8852473.361
2358,MT,Planalto da Serra,-557822.714,8357185.197
2359,MT,Poconé,-749524.114,8165771.979
2360,MT,Pontal do Araguaia,-286074.857,8225249.148
2361,MT,Ponte Branca,-337435.684,8130582.872
2362,MT,Pontes e Lacerda,-1054567.221,8265253.274
2363,MT,Porto Alegre do Norte,-226734.186,8789750.235
2365,MT,Porto Esperidião,-952803.976,8199614.072
2366,MT,Porto Estrela,-820476.293,8268261.382
2364,MT,Porto dos Gaúchos,-863483.105,8695207.655
2367,MT,Poxoréo,-509129.563,8225935.57
2368,MT,Primavera do Leste,-498986.282,8259686.232
2369,MT,Querência,-281903.905,8595330.671
2370,MT,Reserva do Cabaçal,-958093.012,8288317.597
2371,MT,Ribeirão Cascalheira,-241826.606,8559935.027
2372,MT,Ribeirãozinho,-323098.695,8161597.836
2373,MT,Rio Branco,-920290.346,8270867.387
5660,MT,Rondolândia,-1323818.528,8751656.983
2374,MT,Rondonópolis,-532784.841,8154588.898
2375,MT,Rosário Oeste,-736285.872,8329081.593
2376,MT,Salto do Céu,-921747.193,8284180.59
2377,MT,Santa Carmem,-619065.206,8662339.295
5667,MT,Santa Cruz do Xingu,-312246.287,8868374.401
5628,MT,Santa Rita do Trivelato,-615345.939,8448718.904
2378,MT,Santa Terezinha,-104296.355,8837284.021
2379,MT,Santo Afonso,-802466.172,8363052.68
5666,MT,Santo Antônio do Leste,-432717.191,8346063.198
2380,MT,Santo Antônio do Leverger,-692513.382,8214484.041
2387,MT,Sapezal,-1005852.718,8522814.787
5670,MT,Serra Nova Dourada,-198079.19,8655341.354
2388,MT,Sinop,-650550.041,8667011.26
2389,MT,Sorriso,-670940.603,8589455.784
2381,MT,São Félix do Araguaia,-119096.79,8709838.775
2382,MT,São José do Povo,-490905.0,8157942.958
2383,MT,São José do Rio Claro,-776872.757,8483552.685
2385,MT,São José do Xingu,-349482.955,8795523.576
